,day,month,year,Cleaned_Tweets,Retweets,Likes
366,14,3,2022,Vector lanes is a particularly significant architectural improvement to Tesla AI,308,5621
367,14,3,2022,"As a general principle, for those looking for advice from this thread, it is generally better to own physical things like a home or stock in companies you think make good products, than dollars when inflation is high.I still own amp wonât sell my Bitcoin, Ethereum or Doge fwiw.",14328,58764
368,14,3,2022,It is not entirely unpredictable that you would reach that conclusion,749,17590
369,14,3,2022,Model S amp X are sublime,315,9658
370,14,3,2022,And we are not alone,2684,37560
371,14,3,2022,Tesla amp SpaceX are seeing significant recent inflation pressure in raw materials amp logistics,4352,69318
372,14,3,2022,"If this version performs well, we can probably lower min safety score to 95",172,3220
373,14,3,2022,There is a beauty to the biological substrate,4652,91766
374,15,3,2022,"Thank you for the offer, but such excellent training would give me too much of an advantage. If he is afraid to fight, I will agree to use only my left hand and I am not even left-handed.Elona",22737,340651
375,15,3,2022,"Telegram post by Ramzan Kadyrov, head of Chechen Republic",20831,224980
376,15,3,2022,Congrats,281,9223
377,15,3,2022, Starlink ,880,21691
378,15,3,2022,He can even bring his bear,1814,30576
379,15,3,2022,Ok :,242,6824
380,15,3,2022,"And â um â flicks wrist we should form a book club.âÐÑÑÐ Ñ ÑÐµÑÐÑÐµÐ¼ Ð ÐÐµÐ ÑÐ¼Ð ÑÐÐºÐÑ ÐÐµ Ð½ÐµÑÑÐÑÑÐ½ÐÑ ÐÑÑÐ, ÐºÐÐº Ð ÐÑÑÐ Ñ ÑÐ¼Ð¾Ð¼ ÐÐµÐ ÑÐµÑÐÑÐ.âÐÐµÐÐ¾Ñ ÐÐ¾ÑÑÐ¾ÐµÐ²ÑÐºÐÐ¹, ÐÐÐÐ¾Ñ",934,12214
381,15,3,2022,One day â,1271,36191
382,15,3,2022,"I see you are a tough negotiatorOk, you can have 10% more pay per view money.",12761,122257
383,15,3,2022,Congratulations SpaceX team for all that you have accomplished,8419,121280
384,16,3,2022,"They have no idea how hard FSD is. Only path to success imo is hardcore real-world AI software with dedicated NN inference acceleration ASICs in car, multibillion dollar NN training supercluster and 10 billion miles of vehicle data. Good luck.",1172,12210
385,16,3,2022,Hardcore,535,17540
386,16,3,2022,Yeah,214,8149
387,16,3,2022,"True, I do support the current thing haha",221,6438
388,16,3,2022,2029,4385,77440
389,17,3,2022,Took us way too long,234,8597
390,17,3,2022,Working on Master Plan Part 3,15143,269837
391,17,3,2022,Working hard to make useful products amp services for your fellow humans is deeply morally good,23769,294229
392,17,3,2022,"I have so much respect for the associates doing an honest dayâs work at Tesla or SpaceX building amp servicing cars, rockets, Starlinks, batteries, solar amp many other things",5873,143294
393,17,3,2022,Yeah :,444,17103
394,18,3,2022,Absolutely,285,11914
395,18,3,2022,"But reaching volume production with sustained positive cash flow was last achieved by an American car company, Chrysler, 100 years agoFord amp Tesla are the only American car companies to avoid bankruptcy. Even GM amp Chrysler went bankrupt in 2009.",315,3523
396,18,3,2022,True. That was mega pain.,220,4561
397,18,3,2022,"Good point. Politicians amp political parties should be supported on their merits, not like they are oneâs favorite sports team.",436,4938
398,18,3,2022,FSD releasing to Canada next week,432,5477
399,18,3,2022,"Prototypes are easy, production is hard. Making an electric car was not the hard part of Tesla â dozens of companies have done that.",470,7339
400,18,3,2022,"With so many mainstream media companies saying  is crazy/dangerous, I watched some of his videos. Ironically, he seemed more balanced amp insightful than those condemning himThe groupthink among major media companies is more troubling. There should be more dissent.",14512,108620
401,19,3,2022,"The limbic instinct for vengeance is incredibly strong, which is why turn the other cheek is such a powerful idea",13702,156144
402,19,3,2022,As it ends the cycle of retribution,3815,79838
403,19,3,2022,Also the heaviest Falcon 9 payload at 16.25 metric tons,2215,54287
404,20,3,2022,The six seat Model X is best imo. There are times when I only want to offer that variant.,593,13204
405,20,3,2022,"Giga Berlin-Brandenburg will be covered with beautiful art, inside and out",470,9778
406,21,3,2022,"First Starship orbital flight will be with Raptor 2 engines, as they are much more capable amp reliable. 230 ton or 500k lb thrust at sea level.Weâll have 39 flightworthy engines built by next month, then another month to integrate, so hopefully May for orbital flight test.",1154,11198
407,21,3,2022,"Managed to throw him, but it cost me smashing my c5-c6 disc amp 8 years of mega back pain Finally fixed with c5-c6 disc fusion.",787,14756
408,21,3,2022,"Main Tesla subjects will be scaling to extreme size, which is needed to shift humanity away from fossil fuels, and AI.But I will also Include sections about SpaceX, Tesla and The Boring Company.",1201,13518
409,21,3,2022,"Ok, maybe I should play League then",3127,62609
410,21,3,2022,Excited to hand over the first production cars made by Giga Berlin-Brandenburg tomorrow,11436,208155
411,21,3,2022,Makes a huge difference to capital efficiency to localize production within a continent,624,14107
412,21,3,2022,"SpaceX default plan was 65% of global launch mass to orbit this year. Incremental demand might take that to 70%, so not a major change. Those numbers donât count Starship.Rough math is 16 tons  50 launches  800 tons. Rest of world is lt400 tons mostly China.",606,8272
413,21,3,2022,Working on it,1704,72053
414,22,3,2022, Danke Deutschland ,14208,274578
415,22,3,2022,New,191,3930
416,22,3,2022,  ,158,3483
417,24,3,2022,True. And even a 10% reduction in g would make reaching orbit relatively easy.,288,8650
418,24,3,2022,Iâm worried about de facto bias in âthe Twitter algorithmâ having a major effect on public discourse. How do we know whatâs really happening,2880,28010
419,24,3,2022,The algorithm needs to be open source,738,8729
420,24,3,2022,Twitter algorithm should be open source,10512,69298
421,24,3,2022,You mean email,299,13698
422,24,3,2022, NASA ,6241,85973
423,24,3,2022,The movie Gaslight has gaslit so many people itâs insane,6357,110845
424,24,3,2022,Most people think the fruit was named after the color fools,3326,55607
425,25,3,2022,"Starlink, at least so far, has resisted all hacking amp jamming attempts",4448,69248
426,25,3,2022,Sigh,135,3225
427,25,3,2022, especially crypto spam,340,12624
428,25,3,2022,True,312,9891
429,25,3,2022,Easily,1337,44106
430,25,3,2022,"I would gladly follow the directions of the chemtrails masterminds, but I canât figure out what theyâre saying",246,6030
431,25,3,2022,Free speech is essential to a functioning democracy.Do you believe Twitter rigorously adheres to this principle,42433,182565
432,25,3,2022,"Old, but good",13050,194907
433,25,3,2022,The consequences of this poll will be important. Please vote carefully.,9987,156849
434,26,3,2022,Haha that would sickkk,936,15160
435,26,3,2022,Doesnât sound very balanced,1242,22259
436,26,3,2022,Especially seek negative feedback,308,4648
437,26,3,2022,"Given that Twitter serves as the de facto public town square, failing to adhere to free speech principles fundamentally undermines democracy. What should be done",31457,251806
438,26,3,2022,As predicted,820,29552
439,26,3,2022,Is a new platform needed,25284,326993
440,27,3,2022,"I usually drive an alpha build, but switch to beta right before release so I know what Tesla owners are getting",360,5621
441,27,3,2022,"TikTok feels like such an obvious AI attack that itâs annoying. I prefer to be attacked by AI with subtlety â maybe a rose, some candles, wine, Barry White, witty banter, that sort of thing â",4763,81274
442,27,3,2022,Seize the memes of production,21559,243902
443,27,3,2022,Funny to think that sapphire is just corroded aluminum,866,25230
444,27,3,2022,"Toronto streetcars are not yet handled well by FSD. Btw,  is on a 4 month sabbatical.",206,3590
445,27,3,2022,This is pretty good. 10.12 will have major improvements for tricky unprotected lefts amp heavy traffic in general. Weâre also making good progress with single stack.,568,11825
446,27,3,2022,Looking into it,1349,63990
447,27,3,2022,Am giving serious thought to this,14551,235580
448,27,3,2022,True,533,20451
449,27,3,2022,I just did. Now what,1901,56632
450,28,3,2022,Maybe this year isnât out of the question â,361,6925
451,28,3,2022,"I disagree with you, but I disagree with deleting your stuff even more. Thatâs what free speech is about.",5885,84849
452,28,3,2022,"Starlink  team too Expecting over 4200 Starlink satellites in operation within 18 months, which is 2/3 of all active satellites of Earth.",3769,61760
453,28,3,2022,Amazing what a zillion tiny cannonballs can do,554,20303
454,28,3,2022,SpaceX Falcon  team is making excellent progress â aiming for 60 launches this year,8075,132350
455,28,3,2022,The Washington Postâs current slogan is âDemocracy Dies in Darknessâ. Catchy â for sure â but then whatâs up with the paywall for news,734,10474
456,28,3,2022,Weâve all been there,3178,111825
457,28,3,2022,"Covid-19 is the virus of Theseus.How many gene changes before itâs not Covid-19 anymoreI supposedly have it again sigh, but almost no symptoms.",12098,163630
458,28,3,2022,tick tock,1350,32858
459,28,3,2022,"Ah yes, I see they decided to editorialize. Hereâs what I actually said:",6810,72202
460,28,3,2022,Haha thatâs next year,376,9100
461,29,3,2022,"FSD Beta should be available in Europe for LHD this summer, RHD a few months later. These dates depend on regulatory approval.",531,5901
462,29,3,2022,I mean weâre basically identical â a few differences maybe â,609,14824
463,29,3,2022,"The UAW stole millions from workers, whereas Tesla has made many workers millionaires via stock grants. Subtle, but important difference.",1289,10204
464,29,3,2022,UAW slogan â âFighting for the right to embezzle money from auto workersâ,1273,15135
465,29,3,2022,âDonât try this at homeâ,2057,81718
466,29,3,2022,"SpaceX will do the right thing for OneWeb, even though they are a competitor",496,8471
467,29,3,2022,"Some people use meditation or yoga to calm their mind at the end of the day, but video games on hardcore mode work best for me",979,10728
468,29,3,2022,"I suppose it would be Elden Ring. Finished Halo Infinite on legendary, which was not easy for my ancient neuronsTerminator: Resistance is underrated, although the machines will be much better than this amp have 360 deg long-range FoV sigh.Cyberpunk is brilliant.",463,8194
469,29,3,2022,"Played some amp will continue. I use  amp â, which is suboptimal, but ok with remapping.Art is incredible, story is good, altho Iâm still confused about whatâs going on haha. Nonlinear play style amp no spoon-feeding are cool.",600,11849
470,29,3,2022,Going out tonight for 99 scores,182,3292
471,29,3,2022,"Haha fine, I probably donât disagree with you, but even if I did then still",176,4866
472,29,3,2022,"Original Halo amp Smash Bros, but thumb joysticks give me the willies",184,3994
473,30,3,2022,Sustainable energy generation from sun amp wind is making great progress,7164,81555
474,30,3,2022,"Good point. SpaceX amp Tesla would probably have died, since both narrowly escaped bankruptcy in 2008.",1177,22557
475,30,3,2022,Will find out. Our aspiration is just to make a modest return vs the fully-considered price of Supercharging.,785,28790
476,30,3,2022,Canada requires charging by the minute vs kWh. Weâre working to get that changed.,216,6576
477,30,3,2022,Ok,468,17061
478,31,3,2022,"Yes, but we take a very cautious approach to safety. As we confirm functionality on Canadian roads, the beta will expand.",321,5438
479,31,3,2022,You may be in an area that is at maximum capacity. Did SpaceX not provide an unsubscribe warning,337,7176
